Date,Year,Month,Day,Cat,Units,MeanTemp,Day_Of_the_Week,Week_of_the_Month,Week_of_the_Year,IsWeekDay,Winter_State,Holidays,Event_SchoolHoliday,Event_ChrismasandNewYear
2018-01-11,2018,1,11,Vitamins/Herbals/Natural Supplements              ,3,-26.1,Thursday,2,2,1,3,0,0,0
2018-01-11,2018,1,11,Vitamins/Herbals/Natural Supplements              ,49,-26.1,Thursday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,13,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,118,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,16,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,13,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Cold & Allergy Medications                        ,174,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Eye & Ear Care                                    ,13,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Eye & Ear Care                                    ,3,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Eye & Ear Care                                    ,13,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Eye & Ear Care                                    ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,16,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,2,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,3,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Internal Remedies                                 ,56,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Pain & Analgesic                                  ,20,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Pain & Analgesic                                  ,102,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Pain & Analgesic                                  ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Pain & Analgesic                                  ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Pain & Analgesic                                  ,3,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Vitamins/Herbals/Natural Supplements              ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Vitamins/Herbals/Natural Supplements              ,7,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Vitamins/Herbals/Natural Supplements              ,3,-27.9,Friday,2,2,1,3,0,0,0
2018-01-12,2018,1,12,Vitamins/Herbals/Natural Supplements              ,33,-27.9,Friday,2,2,1,3,0,0,0
2018-01-13,2018,1,13,Cold & Allergy Medications                        ,11,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Cold & Allergy Medications                        ,112,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Cold & Allergy Medications                        ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Cold & Allergy Medications                        ,13,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Cold & Allergy Medications                        ,67,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Eye & Ear Care                                    ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Eye & Ear Care                                    ,3,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Eye & Ear Care                                    ,10,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Eye & Ear Care                                    ,10,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Internal Remedies                                 ,23,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Internal Remedies                                 ,23,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Internal Remedies                                 ,26,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Pain & Analgesic                                  ,13,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Pain & Analgesic                                  ,92,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Pain & Analgesic                                  ,2,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Pain & Analgesic                                  ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Pain & Analgesic                                  ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Vitamins/Herbals/Natural Supplements              ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Vitamins/Herbals/Natural Supplements              ,7,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-13,2018,1,13,Vitamins/Herbals/Natural Supplements              ,30,-20.8,Saturday,2,2,0,3,0,0,0
2018-01-14,2018,1,14,Cold & Allergy Medications                        ,16,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Cold & Allergy Medications                        ,59,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Cold & Allergy Medications                        ,10,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Cold & Allergy Medications                        ,13,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Cold & Allergy Medications                        ,41,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Eye & Ear Care                                    ,7,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Eye & Ear Care                                    ,10,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Internal Remedies                                 ,7,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Internal Remedies                                 ,10,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Internal Remedies                                 ,16,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Internal Remedies                                 ,7,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Pain & Analgesic                                  ,56,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Pain & Analgesic                                  ,7,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Pain & Analgesic                                  ,3,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Pain & Analgesic                                  ,3,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Vitamins/Herbals/Natural Supplements              ,3,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Vitamins/Herbals/Natural Supplements              ,3,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Vitamins/Herbals/Natural Supplements              ,2,-19,Sunday,3,3,0,3,0,0,0
2018-01-14,2018,1,14,Vitamins/Herbals/Natural Supplements              ,13,-19,Sunday,3,3,0,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,20,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,82,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,7,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,10,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,3,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Cold & Allergy Medications                        ,153,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Eye & Ear Care                                    ,10,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Eye & Ear Care                                    ,7,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Eye & Ear Care                                    ,7,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Eye & Ear Care                                    ,23,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Internal Remedies                                 ,3,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Internal Remedies                                 ,16,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Internal Remedies                                 ,13,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Internal Remedies                                 ,34,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,15,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,105,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,3,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,3,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,13,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,7,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Pain & Analgesic                                  ,3,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Vitamins/Herbals/Natural Supplements              ,13,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Vitamins/Herbals/Natural Supplements              ,10,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Vitamins/Herbals/Natural Supplements              ,7,-23.3,Monday,3,3,1,3,0,0,0
2018-01-15,2018,1,15,Vitamins/Herbals/Natural Supplements              ,31,-23.3,Monday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,23,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,141,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,7,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,30,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,52,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Cold & Allergy Medications                        ,154,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Eye & Ear Care                                    ,7,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Eye & Ear Care                                    ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Eye & Ear Care                                    ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Eye & Ear Care                                    ,23,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,5,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,13,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,26,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,16,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Internal Remedies                                 ,26,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,146,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,10,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,20,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Pain & Analgesic                                  ,3,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Vitamins/Herbals/Natural Supplements              ,10,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Vitamins/Herbals/Natural Supplements              ,20,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Vitamins/Herbals/Natural Supplements              ,13,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-16,2018,1,16,Vitamins/Herbals/Natural Supplements              ,36,-13.5,Tuesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,52,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,85,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,30,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,26,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Cold & Allergy Medications                        ,162,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Eye & Ear Care                                    ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Eye & Ear Care                                    ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Eye & Ear Care                                    ,16,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,10,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,21,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,46,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,7,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Internal Remedies                                 ,36,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,15,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,128,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,3,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,10,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Pain & Analgesic                                  ,7,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Vitamins/Herbals/Natural Supplements              ,13,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Vitamins/Herbals/Natural Supplements              ,7,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Vitamins/Herbals/Natural Supplements              ,16,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-17,2018,1,17,Vitamins/Herbals/Natural Supplements              ,39,-2.8,Wednesday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,13,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,125,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,3,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,7,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,16,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Cold & Allergy Medications                        ,146,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Eye & Ear Care                                    ,7,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Eye & Ear Care                                    ,3,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Eye & Ear Care                                    ,20,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Eye & Ear Care                                    ,23,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,3,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,10,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,7,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,20,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,7,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Internal Remedies                                 ,30,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Pain & Analgesic                                  ,28,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Pain & Analgesic                                  ,136,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Pain & Analgesic                                  ,7,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Pain & Analgesic                                  ,3,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Pain & Analgesic                                  ,3,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Vitamins/Herbals/Natural Supplements              ,20,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Vitamins/Herbals/Natural Supplements              ,26,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Vitamins/Herbals/Natural Supplements              ,26,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-18,2018,1,18,Vitamins/Herbals/Natural Supplements              ,57,-2.1,Thursday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,20,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,134,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,7,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,13,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,26,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Cold & Allergy Medications                        ,192,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Eye & Ear Care                                    ,7,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Eye & Ear Care                                    ,10,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Eye & Ear Care                                    ,30,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Internal Remedies                                 ,7,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Internal Remedies                                 ,3,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Internal Remedies                                 ,43,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Internal Remedies                                 ,39,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Internal Remedies                                 ,46,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,20,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,164,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,3,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,3,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,10,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Pain & Analgesic                                  ,3,-2.4,Friday,3,3,1,3,0,0,0
2018-01-19,2018,1,19,Vitamins/Herbals/Natural Supplements              ,7,-2.4,Friday,3,3,1,3,0,0,0
